annotater_id	table_id	hypothesis	label
GW40	T1642	June Carter Cash wurde in Maces Spring, Virginia, geboren und starb in Nashville, Tennessee.	E
GW40	T1642	Juni Carter Cash sang in einer Gruppe namens The Carter Family.	N
GW40	T1642	Juni Carter Cash war 63, als sie 2003 starb.	C
GW74	T1642	Juni Carter Cash starb etwa einen Monat vor ihrem 74. Geburtstag.	E
GW74	T1642	Juni Carter Cash begann etwa im Alter von 10 Jahren zu handeln.	N
GW74	T1642	Juni Carter Cash starb in derselben Stadt, in der sie geboren wurde.	C
GW84	T1645	Jupiter Aufsteigen läuft für etwas mehr als zwei Stunden.	E
GW84	T1645	Jupiter Ascending war der erste Film von Grant Hill.	N
GW84	T1645	Jupiter Ascending wurde nur in einem Land freigelassen.	C
GW74	T1645	Jupiter Ascending wurde von denselben Leuten geschrieben und geleitet.	E
GW74	T1645	Jupiter Ascending machte den größten Teil seiner $184 Millionen Dollar Kasse in den Vereinigten Staaten.	N
GW74	T1645	Der Regisseur von Jupiter Ascending hat auch seine Kinematografie gemacht.	C
GW14	T1645	Jupiter Ascending war ein Multi-Director-Projekt.	E
GW14	T1645	Das Budget für Jupiter Ascending war definitiv mehr als die Kassen	N
GW14	T1645	Anarchos Productions hat noch nie einen Film beim Sundance Film Festival gezeigt.	C
GW1	T1647	Jersey City, New Jersey besteht aus fast einem dritten Wasser.	E
GW1	T1647	Jersey City, New Jersey besteht aus mehr Land als in der Vergangenheit.	N
GW1	T1647	Jersey City, New Jersey ist etwa vier Fünftel Land und der Rest Wasser.	C
GW31	T1647	Jersey City, New Jersey hat insgesamt 21.080 sq mi und ist auf Platz 133 von 566 nach Gebiet im Staat.	E
GW31	T1647	Jersey City, New Jersey ist 29.82% Wasser hat viel frisches Wasser.	N
GW31	T1647	Jersey City, New Jersey liegt gut 25 ft unter dem Meeresspiegel.	C
GW86	T1647	Jersey City liegt über dem Meeresspiegel.	E
GW86	T1647	Jersey City ist die Hauptstadt von New Jersey.	N
GW86	T1647	Jersey City ist eine Stadt im US-Bundesstaat New York	C
GW84	T1648	Jonas Brothers entstand an der Westküste.	E
GW84	T1648	Es gibt drei Mitglieder in den Jonas Brothers.	N
GW84	T1648	Jonas Brothers trat über zehn Jahre zusammen auf.	C
GW85	T1648	Jonas Brothers haben Musik und Schauspiel gemacht.	E
GW85	T1648	Jonas Brothers sind eigentlich gar nicht verwandt.	N
GW85	T1648	Jonas Brothers haben keine Webseite.	C
GW14	T1648	Die Jonas Brothers arbeiteten irgendwann im letzten Vierteljahrhundert mit Walt Disney zusammen.	E
GW14	T1648	Die Jonas Brothers trafen Demi Lovato auf Tour.	N
GW14	T1648	Columbia Records hat noch nie Popmusik veröffentlicht.	C
GW1	T1649	JosŽ Martä hatte keine Brüder.	E
GW1	T1649	JosŽ Mart. war ein nationalistischer Führer, bevor er Schriftsteller war.	N
GW1	T1649	JosŽ Mart. wurde im Sommer 1853 geboren.	C
GW40	T1649	JosŽ Mart. wurde im Captaincy General von Kuba, Havanna, geboren.	E
GW40	T1649	JosŽ Mart. wurde mindestens einmal verheiratet.	N
GW40	T1649	JosŽ MartÃ© hat sich noch nie als Dichter oder Schriftsteller angesehen.	C
GW84	T1649	JosŽ Mart. war in den vierziger Jahren, als er starb.	E
GW84	T1649	== Weblinks ==== Einzelnachweise ==	N
GW84	T1649	JosŽ Mart. Ein einziges Kind.	C
GW68	T1653	Jeff Sessions hat sein Amt nach Loretta Lynch im Jahr 2017.	E
GW68	T1653	Er wurde von Donald Trump ernannt.	N
GW68	T1653	Jeff Sessions folgte Matthew Whitaker, nachdem er über zwei volle Jahre im Amt war.	C
GW84	T1653	Jeff Sessions war mehr als ein Jahr im Amt.	E
GW84	T1653	Jeff Sessions hatte mit anderen Politikern als Donald Trump gearbeitet.	N
GW84	T1653	Jeff Sessions kannte die Frau nicht, die seinen Platz eingenommen hat.	C
GW0	T1653	Jeff Sessions wurde vom derzeitigen Präsidenten ernannt.	E
GW0	T1653	Jeff Sessions kündigte zu seinen eigenen Bedingungen.	N
GW0	T1653	Jeff Sessions diente über zwei Jahre unter Donald Trump.	C
GW40	T1658	Jeremy Corbyn übernahm sein Amt am 12. September 20005.	E
GW40	T1658	Jeremy Corbyn lebt unter dem Monarchen von Elizabeth II.	N
GW40	T1658	Jeremy Corbyn wurde von David Cameron und Theresa May als Premierminister weitergeführt.	C
GW1	T1658	Jeremy Corbyn übernahm sein Amt im Herbst 2015.	E
GW1	T1658	Harriet Harman starb, weshalb Jeremy Corbyn gewählt wurde.	N
GW1	T1658	Wenn Jeremy Corbyn in den Ruhestand geht, übernimmt Angela Eagle seine frühere Rolle.	C
GW74	T1658	Harriet Harman verließ das Amt vor dem 12. September 2015	E
GW74	T1658	Theresa May wurde Premierminister, nachdem Jeremy Corbyn 2015 sein Amt angetreten hatte.	N
GW74	T1658	Angela Eagle begann 2014 unter Jeremy Corbyn als Erster Sekretär des Schattens zu arbeiten.	C
GW14	T1660	John Shepherd-Barron war mit der Währung vertraut.	E
GW14	T1660	John Shepherd-Barron verbrachte mehr von seinem Leben in Schottland.	N
GW14	T1660	John Shepherd-Barron starb dort, wo er geboren wurde.	C
GW74	T1660	John Shepherd-Barron starb etwa einen Monat vor seinem 85. Geburtstag.	E
GW74	T1660	John Shepherd-Barron lebte Schottland, als er den Geldautomaten erfand.	N
GW74	T1660	John Shepherd-Barron in derselben Stadt, in der er geboren wurde.	C
GW0	T1660	John Shepherd-Barron starb in einem anderen Jahrhundert als er geboren wurde.	E
GW0	T1660	John Shepherd-Barron schuf den ersten Geldautomaten in Schottland.	N
GW0	T1660	John Shepherd-Barron ist ein Bürger seines Geburtslandes.	C
GW31	T1661	Karlheinz Brandenburg wurde 1954 in Westdeutschland geboren und besuchte die Universität Erlangen-Nürnberg.	E
GW31	T1661	Karlheinz Brandenburg erfand den MP3-Musiker.	N
GW31	T1661	Karlheinz Brandenburg besuchte nie das College.	C
GW1	T1661	Der Sommer 1954 ist, als Karlheinz Brandenburg geboren wurde.	E
GW1	T1661	Karlheinz Brandenburg lebte nur in Deutschland.	N
GW1	T1661	Karlheinz Brandenburg hat nie die High School abgeschlossen.	C
GW85	T1661	Karlheinz Brandenburg war ein deutscher Informatiker.	E
GW85	T1661	Karlheinz Brandenburg war ein früher Erfinder, der die MP3 machte.	N
GW85	T1661	Karlheinz Brandenburg war nie wirklich auf dem College.	C
GW40	T1662	Kase-san wird von Hiromi Takashima geschrieben und ist auf das Romantik-Genre zentriert.	E
GW40	T1662	Kase-san sorgt für die Sh_jo-Demografie, aber viele andere lesen es auch.	N
GW40	T1662	Kase-san wurde nach 5 Jahren Print nicht mehr veröffentlicht.	C
GW14	T1662	Kase-sans anfängliches Angebot dauerte mehr als ein halbes Jahrzehnt.	E
GW14	T1662	Flash Wings nahm Kase-san in seinem Magazin vor Hirari dabei.	N
GW14	T1662	Seven Seas Entertainment war für die Produktion in der Muttersprache der Serie verantwortlich.	C
GW1	T1662	Die Anzahl der Bände von Kase-san kann auf einer Seite gezählt werden.	E
GW1	T1662	Kase-san war ursprünglich für eine andere demografische als Sh_jo gedacht.	N
GW1	T1662	Kase-san hat im Frühjahr 2017 seinen ursprünglichen Lauf abgeschlossen.	C
GW27	T1667	Julius Caesar diente mit vier verschiedenen Leuten im Amt.	E
GW27	T1667	Julius Caesar wurde vom Senat ins Amt gewählt.	N
GW27	T1667	Julius Cäsars Büro, in dem er bei M. Aemilius Lepidus diente, war seine längste Amtszeit.	C
GW40	T1667	Julius Caesar hatte viele Jahre, wenn Büro von	E
GW40	T1667	Julius Caesar bekleidete fünfmal das Amt.	N
GW40	T1667	Julius Caesar wurde von Q. Fufius Calenus für einen Platz im Amt gefolgt.	C
GW28	T1667	Julius Caesar hielt nicht auf unbestimmte Zeit an der Macht.	E
GW28	T1667	Julius Caesar war ein populärer Regierungsbeamter.	N
GW28	T1667	Julius Caesar klammerte sich an die Macht und gab sie nicht auf.	C
GW40	T1669	Kabang ist eine Rasse des Askal-Hundes, der dafür bekannt ist, bei einem Motorradunfall das Leben von zwei Kindern zu retten.	E
GW40	T1669	Kabang wurde in der philippinischen Nation auf den Philippinen gefunden.	N
GW40	T1669	Kabang ist ein Hund, der derzeit 10 Jahre alt ist.	C
GW4	T1669	Kabang wurde auf einer Insel geboren.	E
GW4	T1669	Kabang tat andere heroische Dinge, bevor er Menschen rettete.	N
GW4	T1669	Kabang gehörte einem Mann.	C
GW1	T1669	Kabang gilt als Held.	E
GW1	T1669	Rudy Bunggal war schon immer der Besitzer von Kabang.	N
GW1	T1669	Kabang wurde im Sommer 2008 geboren.	C
GW87	T1675	Musiker können unter vielen Labels signiert werden, von denen eines Dunhill ist.	E
GW87	T1675	John Phillips war ein bekannter Musiker, obwohl er nur 41 Jahre alt war.	N
GW87	T1675	John Phillips ist derzeit Musiker mit The Mamas & The Papas.	C
GW40	T1675	John Phillips war auch bekannt als Papa John und JP.	E
GW40	T1675	John Phillips wurde nur beim Label Dunhill unter Vertrag genommen.	N
GW40	T1675	John Phillips ist derzeit noch aktiv und hat seit 2001 einige Alben veröffentlicht.	C
GW84	T1675	John Phillips spielte über vierzig Jahre lang.	E
GW84	T1675	John Phillips spielte mit The Beach Boys länger als die Mamas und die Papas.	N
GW84	T1675	John Phillips geht immer noch auf Tour.	C
GW27	T1678	Dieses Produkt wurde erstmals 1979 in französischer Sprache veröffentlicht.	E
GW27	T1678	Dieses Produkt erschien 1979 in Zack.	N
GW27	T1678	Dieses Produkt hat mehr bemerkenswerte Zeichen als Formate, in denen es enthalten ist.	C
GW40	T1678	Originalmaterial für die Serie wurde in der Zack Comic-Anthologie veröffentlicht.	E
GW40	T1678	Der Comic wurde nur in französischer Sprache veröffentlicht.	N
GW40	T1678	Die Veröffentlichung ist inzwischen ausgelaufen und endete 1985.	C
GW91	T1678	Das Genre dafür ist Action-Abenteuer	E
GW91	T1678	Diese wurde gegen Ende 1978//Jahr geschaffen; 1979	N
GW91	T1678	Dies wurde ursprünglich in deutscher Sprache geschrieben.	C
GW68	T1679	Joseph Goebbels heiratete Magda, als er 32, 33, 34, 35 oder 36 Jahre alt war.	E
GW68	T1679	Er hatte sechs Kinder, drei Jungen und drei Mädchen.	N
GW68	T1679	Joseph wurde 19 Jahre vor seinem Tod Mitglied der NSDAP.	C
GW40	T1679	Joseph Goebbels war von 1924 bis 1945 Mitglied der NSDAP.	E
GW40	T1679	Joseph Goebbels hat sechs Kinder mit Frau Magda Ritschel.	N
GW40	T1679	Joseph Goebbels ging nie aufs College und wurde später Politiker.	C
GW84	T1679	Joseph Goebbels ging bei seinem mittleren Namen.	E
GW84	T1679	Die Kinder von Joseph Goebbels waren alle für dieselbe Frau.	N
GW84	T1679	Joseph Goebbels starb im Alter von 50 Jahren.	C
GW4	T1680	Jock Lewes war beim Militär.	E
GW4	T1680	Jock Lewes gewann viele Auszeichnungen für seine Arbeit.	N
GW4	T1680	Jock Lewes starb an Alter.	C
GW1	T1680	Der Winter 1913 ist, als Jock Lewes geboren wurde.	E
GW1	T1680	Jock Lewes erhielt während des Krieges seinen Spitznamen.	N
GW1	T1680	Jock Lewes diente weniger als fünf Jahre beim Militär.	C
GW40	T1680	John Steel Lewes wurde im Dezember geboren und starb im Dezember.	E
GW40	T1680	John Steel Lewes kämpfte in vielen Kriegen im Dienst.	N
GW40	T1680	John Steel Lewes erreichte nie den Rang eines Anfängers in der Gewehrbrigade.	C
GW86	T1687	Das Drehbuch und die Geschichte der Jurassic World wurden von einigen der gleichen Leute geschrieben.	E
GW86	T1687	Jurassic World basiert auf einer Geschichte von Michael Crichton.	N
GW86	T1687	Das erste Theaterdebüt der Jurassic World fand in den Vereinigten Staaten statt.	C
GW40	T1687	Colin Trevorrow war der Direktor der Jurassic World.	E
GW40	T1687	Jurassic World war so erfolgreich, dass sie das Franchise fortsetzen werden.	N
GW40	T1687	Jurassic World wurde am gleichen Datum für alle auf der Welt veröffentlicht.	C
GW1	T1687	Es dauert mehr als zwei Stunden Jurassic World zu beobachten.	E
GW1	T1687	Jurassic World bruttete das meiste Geld in den Vereinigten Staaten.	N
GW1	T1687	Jurassic World verdiente weniger als eine Milliarde Dollar über ihr Budget.	C
GW4	T1694	Kara Mucho ist bekannt dafür, aus Kartoffeln hergestellt zu werden.	E
GW4	T1694	Kara Mucho wurde schon immer von derselben Firma hergestellt.	N
GW4	T1694	Kara Mucho hat keine Gewürze darin.	C
GW84	T1694	Kara Mucho wird mit Kartoffel hergestellt.	E
GW84	T1694	Kara Mucho schmeckt besser im heißen Chili-Geschmack.	N
GW84	T1694	Kara Mucho ist ein Maisprodukt.	C
GW31	T1694	Kara Mucho ist ein Snack-Food mit Kartoffel von den Japanern gemacht.	E
GW31	T1694	Kara Mucho ist eine würzige Kartoffel auf Snack-Lebensmittel, die Ihren Mund verbrennen wird.	N
GW31	T1694	Japan macht keine Kartoffel auf Snack-Lebensmittel.	C
GW0	T1699	Kate Bush tritt seit einem Teenager auf.	E
GW0	T1699	Kate Bush und Peter Gabriel haben gemeinsam Musik veröffentlicht.	N
GW0	T1699	Kate Bush ist eine amerikanische Klavierspielerin.	C
GW84	T1699	Kate Bush geht von einer verkürzten Form ihres Geburtsnamens aus.	E
GW84	T1699	Kate Bush begann Klavier zu spielen, als sie zehn war.	N
GW84	T1699	Kate Bush ist in ihren Siebzigern.	C
GW6	T1699	Catherine Bush ist bekannt als Sängerin in einer verkürzten Version ihres Geburtsnamens.	E
GW6	T1699	Kate Bush spielte Klavier auf einer Platte mit David Gilmour.	N
GW6	T1699	Kate Bush begann ihre Karriere, als sie mittleren Alters war.	C
GW84	T1703	Kate Winslet spielt seit über 25 Jahren.	E
GW84	T1703	Kate Winslets drei Kinder sind für denselben Vater.	N
GW84	T1703	Kate Winslet war zuletzt mit Sam Mendes verheiratet.	C
GW14	T1703	Kate Winslet hat eine Karriere, die die Jahrhundertwende überspannte.	E
GW14	T1703	Kate Winslet hatte keine Söhne mit Ned Rocknroll.	N
GW14	T1703	Kate Winslet hat die doppelte Staatsbürgerschaft.	C
GW0	T1703	Kate Winslet war länger mit Sam Mendes verheiratet als mit ihrem jetzigen Ehemann.	E
GW0	T1703	Kate Winslet hat drei Töchter mit ihrem ersten Ehemann.	N
GW0	T1703	Kate Winslet heiratete Sam Mendes während ihrer dreißiger Jahre.	C
GW1	T1707	Jerry Garcia starb acht Tage nach seinem Geburtstag.	E
GW1	T1707	Jerome John Garcia nahm den Vornamen Jerry in seiner Jugend an.	N
GW1	T1707	Jerry Garcia war über drei Jahrzehnte in der Musik tätig.	C
GW77	T1707	Jerry Garcia spielte mit einigen Bands viele Instrumente und verschiedene Genres der Musik.	E
GW77	T1707	Jerry Garcia war 1971 Sänger einer Country-Rock-Band.	N
GW77	T1707	Jerry Garcia war gut in R & B versiert und spielte in mehreren R & B-Bands in den 2000er Jahren	C
GW84	T1707	Jerry Garcia wurde mit einem anderen Namen als er verwendet geboren.	E
GW84	T1707	Jerry Garcia war länger bei Arista als bei Warner Brothers.	N
GW84	T1707	Jerry Garcia spielte über vierzig Jahre lang.	C
GW86	T1708	John Deere starb vor Beginn des 20. Jahrhunderts.	E
GW86	T1708	John Deere erhielt einen Bachelor-Abschluss am Middlebury College.	N
GW86	T1708	John Deere verbrachte sein ganzes Leben in Vermont.	C
GW0	T1708	John Deere hatte mehrere Kinder, die vorzeitig starben.	E
GW0	T1708	John Deere gründete Deere & Company, als er in Vermont lebte.	N
GW0	T1708	John Deere überlebte alle seine Kinder.	C
GW1	T1708	John Deere wurde Anfang des 19. Jahrhunderts geboren.	E
GW1	T1708	John Deere war ein Schmied, bevor er bei der Erfindung arbeitete.	N
GW1	T1708	John Deere starb im Herbst 1886.	C
GW31	T1709	Jeon So-mi ist ein kanadischer Sänger, der seit 2015 k-pop spielt.	E
GW31	T1709	Ennik Somi Douma änderte ihren Namen in Jeon So-mi, um eher wie eine K-Pop-Sängerin zu klingen.	N
GW31	T1709	Jeon So-mi ist dreißig Jahre alt und tritt seit 2008 auf.	C
GW1	T1709	Jeon So-mi wurde Anfang des 21. Jahrhunderts geboren.	E
GW1	T1709	Jeon So-mi änderte ihren Namen schon früh.	N
GW1	T1709	Jeon So-mi ist seit über 5 Jahren in der Musik tätig.	C
GW84	T1709	Jeon So-mi ist ein Teenager.	E
GW84	T1709	Jeon So-mi lebt derzeit in Kanada.	N
GW84	T1709	Jeon So-mi begann zu spielen, als sie 18 waren.	C
GW0	T1712	Sinebrychoff hat Karhu vor über 120 Jahren vorgestellt.	E
GW0	T1712	Tosi Vahva Karhu verfügt über die höchsten ABV % aller Sinebrychoff-Produkte.	N
GW0	T1712	Karhu III hat mehr Alkohol in Volumen als Karhu IVA.	C
GW1	T1712	Karhu kam zum ersten Mal kurz vor der Wende des 20. Jahrhunderts heraus.	E
GW1	T1712	Karhu wurde schon immer von Sinebrychoff hergestellt.	N
GW1	T1712	Karhu IVA hatte die höchste ursprüngliche Schwerkraft der verschiedenen Arten von Karhu.	C
GW86	T1712	Die stärkste Sorte von Karhu hat mehr als drei Prozent mehr Alkohol in Volumen als die schwächste.	E
GW86	T1712	Karhu wird seit über 100 Jahren hergestellt.	N
GW86	T1712	Karhu ist ein Ale.	C
GW4	T1714	Das Album Jeffery wurde auf zwei Labels veröffentlicht.	E
GW4	T1714	Das Album Jeffery dauerte mehrere Monate, bis es aufgenommen wurde.	N
GW4	T1714	Das Album Jeffery ist über eine Stunde lang.	C
GW1	T1714	Das Album Jeffery erschien im Sommer 2016.	E
GW1	T1714	Cassius Jay arbeitete mehr an Jeffery als an Goose.	N
GW1	T1714	Jeffery hat eine Laufzeit von über drei Viertel einer Stunde.	C
GW92	T1714	Jeffery nimmt Musik verschiedener verwandter Genres auf, darunter Hip Hop, Trap und Pop.	E
GW92	T1714	Jeffrey veröffentlichte ein Album vor dem Jahr 2016.	N
GW92	T1714	Jeffrey ist unter den Zuhörern der ausschließlich klassischen und Opernmusik beliebt.	C
GW4	T1715	Kaiser Chiefs sind seit 19 Jahren zusammen.	E
GW4	T1715	Kaiser Chiefs treten heute noch auf.	N
GW4	T1715	Kaiser Chiefs haben immer mit einem Label ihre ganze Karriere verbracht.	C
GW84	T1715	Kaiser Häuptlinge kommen aus Europa.	E
GW84	T1715	Kaiser Chiefs wurden zum ersten Mal von Liberator unterzeichnet.	N
GW84	T1715	Kaiser Chiefs treten seit über zwanzig Jahren zusammen auf.	C
GW60	T1715	Die Kaiser Häuptlinge sind ein alternativer Fels.	E
GW60	T1715	Die Mitglieder der Kaiser Chiefs sind alle Englisch.	N
GW60	T1715	Die Kaiserhäupter sind Zeitgenossen von Nirvana.	C
GW85	T1716	Joe Pesci lebt noch	E
GW85	T1716	Joe Pesci lebte sein ganzes Leben in NJ.	N
GW85	T1716	Joe Pesci ist kein Elternteil.	C
GW4	T1716	Joe Pesci war vier Jahre verheiratet.	E
GW4	T1716	Joe Pesci hatte ein Kind mit Angie Everhart.	N
GW4	T1716	Joe Pesci spielt seit ihrem 18. Lebensjahr.	C
GW84	T1716	Joe Pesci wurde an der Ostküste geboren.	E
GW84	T1716	Joe Pescis Kind war mit seiner Ex-Frau Claudia zusammen.	N
GW84	T1716	Joe Pesci spielt seit weniger als dreißig Jahren.	C
GW31	T1717	Kate Beckinsale ist eine englische Schauspielerin aus Los Angeles, Kalifornien.	E
GW31	T1717	Len Wiseman ist der Vater des einzigen Kindes Kate Beckinsale.	N
GW31	T1717	Roy Battersby ist Kate Beckinsale biologischer Vater.	C
GW40	T1717	Kate Beckinsale wurde in London, England geboren, lebt aber derzeit in Los Angeles, Kalifornien.	E
GW40	T1717	Kate Beckinsale ist seit über 28 Jahren Schauspielerin.	N
GW40	T1717	Kate Beckinsale war nie verheiratet oder geschieden.	C
GW1	T1717	Kate Beckinsale war über ein Jahrzehnt verheiratet.	E
GW1	T1717	Michael Sheen ist der Vater von Kate Beckinsales Kind.	N
GW1	T1717	Der Herbst 1973 ist, als Kate Beckinsale geboren wurde.	C
GW84	T1718	Jim Nabors besuchte das College in Alabama.	E
GW84	T1718	Jim Nabors wurde für seine Performance in der Andy Griffith Show bezahlt als in Gomer Pyle.	N
GW84	T1718	Jim Nabors war zwanzig Jahre verheiratet, als er starb.	C
GW89	T1718	Jim Nabors wurde in Alabama geboren.	E
GW89	T1718	Jim Nabors lebte die meiste Zeit seines Lebens auf Hawaii.	N
GW89	T1718	Jim Nabors war nur 20 Jahre lang Schauspieler und Sänger.	C
GW4	T1718	Jim Nabors ging aufs College in dem Staat, in dem er geboren wurde.	E
GW4	T1718	Jim Nabors arbeitete weiter, bis er starb.	N
GW4	T1718	Jim Nabors heiratete, als er 30 Jahre alt war.	C
GW74	T1720	Josef Ressel starb nach seinem 64. Geburtstag.	E
GW74	T1720	Josef Ressel erfand den Schiffspropeller während seines Aufenthalts in Ljubljana, Carniola.	N
GW74	T1720	Josef Ressel starb in seiner Geburtsstadt.	C
GW1	T1720	Josef Ressel wurde im Herbst 1793 geboren.	E
GW1	T1720	Neben dem Schiffspropeller erfand Josef Ressel noch viele andere Dinge.	N
GW1	T1720	Josef Ressel starb im Frühjahr 1857.	C
GW84	T1720	Josef Ressel wurde vor über 200 Jahren geboren.	E
GW84	T1720	Josef Ressel lebte sein ganzes Leben in Österreich.	N
GW84	T1720	Josef Ressel starb im selben Land, in dem er geboren wurde.	C
GW0	T1722	Jon Jones hat die Mehrheit seiner Kämpfe mit K.o. gewonnen.	E
GW0	T1722	Jon Jones hat sechs Gegner mit einem Choke Hold eingereicht.	N
GW0	T1722	Jon Jones ist ungeschlagen.	C
GW4	T1722	Jon Jones gewann die Mehrheit ihrer Spiele.	E
GW4	T1722	Jon Jones wurde disqualifiziert, weil er eine Regel gebrochen hatte.	N
GW4	T1722	Jon Jones verlor mehrere Spiele.	C
